scenario,cluster_count,cluster_size,sample_size,epsilon,replicate,method,effect,truth,estimate,error,fit_success,iterations,gradient_norm,coefficient_norm
complex,200,8,1600,1,34,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,4.539053738e-05,0.8211887741
complex,200,8,1600,2,34,design_ht,direct_low,0.09860674353,0.03866852947,-0.05993821407,True,0,0,0
complex,200,8,1600,2,34,design_ht,direct_high,0.1616022877,0.293503969,0.1319016814,True,0,0,0
complex,200,8,1600,2,34,design_ht,spillover_control,0.110137319,0.174048529,0.06391120997,True,0,0,0
complex,200,8,1600,2,34,design_ht,spillover_treated,0.1731328632,0.4288839686,0.2557511054,True,0,0,0
complex,200,8,1600,2,34,doi_nonprivate_generic,direct_low,0.09860674353,0.100721049,0.002114305498,True,73,0.002642155366,4.580089831
complex,200,8,1600,2,34,doi_nonprivate_generic,direct_high,0.1616022877,0.1568142541,-0.004788033561,True,73,0.002642155366,4.580089831
complex,200,8,1600,2,34,doi_nonprivate_generic,spillover_control,0.110137319,0.1162587115,0.006121392508,True,73,0.002642155366,4.580089831
complex,200,8,1600,2,34,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1723519166,-0.0007809465513,True,73,0.002642155366,4.580089831
complex,200,8,1600,2,34,doi_private_generic,direct_low,0.09860674353,0.07092169131,-0.02768505222,True,69,0.001428643986,4.887912025
complex,200,8,1600,2,34,doi_private_generic,direct_high,0.1616022877,0.1628349232,0.001232635518,True,69,0.001428643986,4.887912025
complex,200,8,1600,2,34,doi_private_generic,spillover_control,0.110137319,0.1392851817,0.02914786268,True,69,0.001428643986,4.887912025
complex,200,8,1600,2,34,doi_private_generic,spillover_treated,0.1731328632,0.2311984136,0.05806555042,True,69,0.001428643986,4.887912025
complex,200,8,1600,2,34,doi_private_no_interference,direct_low,0.09860674353,0.2283202197,0.1297134761,True,10,2.294372903e-05,1.358104308
complex,200,8,1600,2,34,doi_private_no_interference,direct_high,0.1616022877,0.2283202197,0.06671793198,True,10,2.294372903e-05,1.358104308
complex,200,8,1600,2,34,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,2.294372903e-05,1.358104308
complex,200,8,1600,2,34,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,2.294372903e-05,1.358104308
complex,200,8,1600,0.5,35,design_ht,direct_low,0.09860674353,0.0006548169445,-0.09795192659,True,0,0,0
complex,200,8,1600,0.5,35,design_ht,direct_high,0.1616022877,0.3173528799,0.1557505923,True,0,0,0
complex,200,8,1600,0.5,35,design_ht,spillover_control,0.110137319,-0.03138614091,-0.14152346,True,0,0,0
complex,200,8,1600,0.5,35,design_ht,spillover_treated,0.1731328632,0.2853119221,0.1121790589,True,0,0,0
complex,200,8,1600,0.5,35,doi_nonprivate_generic,direct_low,0.09860674353,0.09592482818,-0.002681915357,True,75,0.001583476148,4.648285179
complex,200,8,1600,0.5,35,doi_nonprivate_generic,direct_high,0.1616022877,0.1593756957,-0.002226591933,True,75,0.001583476148,4.648285179
complex,200,8,1600,0.5,35,doi_nonprivate_generic,spillover_control,0.110137319,0.1110298327,0.0008925137048,True,75,0.001583476148,4.648285179
complex,200,8,1600,0.5,35,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1744807003,0.001347837128,True,75,0.001583476148,4.648285179
complex,200,8,1600,0.5,35,doi_private_generic,direct_low,0.09860674353,0.0528795208,-0.04572722273,True,46,0.0005976078915,3.071276151
complex,200,8,1600,0.5,35,doi_private_generic,direct_high,0.1616022877,0.3844909629,0.2228886752,True,46,0.0005976078915,3.071276151
complex,200,8,1600,0.5,35,doi_private_generic,spillover_control,0.110137319,0.04722942276,-0.06290789628,True,46,0.0005976078915,3.071276151
complex,200,8,1600,0.5,35,doi_private_generic,spillover_treated,0.1731328632,0.3788408649,0.2057080017,True,46,0.0005976078915,3.071276151
complex,200,8,1600,0.5,35,doi_private_no_interference,direct_low,0.09860674353,0.3067573962,0.2081506527,True,9,4.43387451e-06,1.637944586
complex,200,8,1600,0.5,35,doi_private_no_interference,direct_high,0.1616022877,0.3067573962,0.1451551085,True,9,4.43387451e-06,1.637944586
complex,200,8,1600,0.5,35,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,4.43387451e-06,1.637944586
complex,200,8,1600,0.5,35,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,4.43387451e-06,1.637944586
complex,200,8,1600,1,35,design_ht,direct_low,0.09860674353,0.417241993,0.3186352495,True,0,0,0
complex,200,8,1600,1,35,design_ht,direct_high,0.1616022877,0.02921420557,-0.1323880821,True,0,0,0
complex,200,8,1600,1,35,design_ht,spillover_control,0.110137319,0.1824563856,0.07231906651,True,0,0,0
complex,200,8,1600,1,35,design_ht,spillover_treated,0.1731328632,-0.2055714019,-0.378704265,True,0,0,0
complex,200,8,1600,1,35,doi_nonprivate_generic,direct_low,0.09860674353,0.09592482818,-0.002681915357,True,75,0.001583476148,4.648285179
complex,200,8,1600,1,35,doi_nonprivate_generic,direct_high,0.1616022877,0.1593756957,-0.002226591933,True,75,0.001583476148,4.648285179
complex,200,8,1600,1,35,doi_nonprivate_generic,spillover_control,0.110137319,0.1110298327,0.0008925137048,True,75,0.001583476148,4.648285179
complex,200,8,1600,1,35,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1744807003,0.001347837128,True,75,0.001583476148,4.648285179
complex,200,8,1600,1,35,doi_private_generic,direct_low,0.09860674353,0.3032717864,0.2046650428,True,67,0.0006461869925,4.732691782
complex,200,8,1600,1,35,doi_private_generic,direct_high,0.1616022877,0.09379352753,-0.06780876015,True,67,0.0006461869925,4.732691782
complex,200,8,1600,1,35,doi_private_generic,spillover_control,0.110137319,0.2367077738,0.1265704548,True,67,0.0006461869925,4.732691782
complex,200,8,1600,1,35,doi_private_generic,spillover_treated,0.1731328632,0.02722951497,-0.1459033482,True,67,0.0006461869925,4.732691782
complex,200,8,1600,1,35,doi_private_no_interference,direct_low,0.09860674353,0.279052869,0.1804461254,True,12,5.115012855e-06,1.729665136
complex,200,8,1600,1,35,doi_private_no_interference,direct_high,0.1616022877,0.279052869,0.1174505813,True,12,5.115012855e-06,1.729665136
complex,200,8,1600,1,35,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,12,5.115012855e-06,1.729665136
complex,200,8,1600,1,35,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,12,5.115012855e-06,1.729665136
complex,200,8,1600,2,35,design_ht,direct_low,0.09860674353,0.2217516165,0.123144873,True,0,0,0
complex,200,8,1600,2,35,design_ht,direct_high,0.1616022877,0.13664294,-0.02495934764,True,0,0,0
complex,200,8,1600,2,35,design_ht,spillover_control,0.110137319,0.01332808748,-0.09680923156,True,0,0,0
complex,200,8,1600,2,35,design_ht,spillover_treated,0.1731328632,-0.07178058897,-0.2449134522,True,0,0,0
complex,200,8,1600,2,35,doi_nonprivate_generic,direct_low,0.09860674353,0.09592482818,-0.002681915357,True,75,0.001583476148,4.648285179
complex,200,8,1600,2,35,doi_nonprivate_generic,direct_high,0.1616022877,0.1593756957,-0.002226591933,True,75,0.001583476148,4.648285179
complex,200,8,1600,2,35,doi_nonprivate_generic,spillover_control,0.110137319,0.1110298327,0.0008925137048,True,75,0.001583476148,4.648285179
complex,200,8,1600,2,35,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1744807003,0.001347837128,True,75,0.001583476148,4.648285179
complex,200,8,1600,2,35,doi_private_generic,direct_low,0.09860674353,0.1751221362,0.07651539262,True,74,0.001798642192,4.921698099
complex,200,8,1600,2,35,doi_private_generic,direct_high,0.1616022877,0.1561968435,-0.005405444205,True,74,0.001798642192,4.921698099
complex,200,8,1600,2,35,doi_private_generic,spillover_control,0.110137319,0.1405845873,0.03044726824,True,74,0.001798642192,4.921698099
complex,200,8,1600,2,35,doi_private_generic,spillover_treated,0.1731328632,0.1216592946,-0.05147356858,True,74,0.001798642192,4.921698099
complex,200,8,1600,2,35,doi_private_no_interference,direct_low,0.09860674353,0.2279464583,0.1293397148,True,10,0.0001290243173,1.601263957
complex,200,8,1600,2,35,doi_private_no_interference,direct_high,0.1616022877,0.2279464583,0.06634417064,True,10,0.0001290243173,1.601263957
complex,200,8,1600,2,35,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,0.0001290243173,1.601263957
complex,200,8,1600,2,35,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,0.0001290243173,1.601263957
complex,200,8,1600,0.5,36,design_ht,direct_low,0.09860674353,0.3575888729,0.2589821294,True,0,0,0
complex,200,8,1600,0.5,36,design_ht,direct_high,0.1616022877,0.09868389421,-0.06291839347,True,0,0,0
complex,200,8,1600,0.5,36,design_ht,spillover_control,0.110137319,0.1818238027,0.07168648364,True,0,0,0
complex,200,8,1600,0.5,36,design_ht,spillover_treated,0.1731328632,-0.07708117603,-0.2502140392,True,0,0,0
complex,200,8,1600,0.5,36,doi_nonprivate_generic,direct_low,0.09860674353,0.09791247184,-0.0006942716888,True,77,0.00169243866,4.615437695
complex,200,8,1600,0.5,36,doi_nonprivate_generic,direct_high,0.1616022877,0.157325918,-0.004276369628,True,77,0.00169243866,4.615437695
complex,200,8,1600,0.5,36,doi_nonprivate_generic,spillover_control,0.110137319,0.1146788171,0.004541498019,True,77,0.00169243866,4.615437695
complex,200,8,1600,0.5,36,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1740922633,0.0009594000803,True,77,0.00169243866,4.615437695
complex,200,8,1600,0.5,36,doi_private_generic,direct_low,0.09860674353,0.2934373426,0.1948305991,True,52,0.0002724741389,4.191622372
complex,200,8,1600,0.5,36,doi_private_generic,direct_high,0.1616022877,0.1282221183,-0.03338016939,True,52,0.0002724741389,4.191622372
complex,200,8,1600,0.5,36,doi_private_generic,spillover_control,0.110137319,0.2165127972,0.1063754782,True,52,0.0002724741389,4.191622372
complex,200,8,1600,0.5,36,doi_private_generic,spillover_treated,0.1731328632,0.05129757293,-0.1218352903,True,52,0.0002724741389,4.191622372
complex,200,8,1600,0.5,36,doi_private_no_interference,direct_low,0.09860674353,0.2812506093,0.1826438658,True,9,2.887847131e-06,1.48410795
complex,200,8,1600,0.5,36,doi_private_no_interference,direct_high,0.1616022877,0.2812506093,0.1196483216,True,9,2.887847131e-06,1.48410795
complex,200,8,1600,0.5,36,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,9,2.887847131e-06,1.48410795
complex,200,8,1600,0.5,36,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,9,2.887847131e-06,1.48410795
complex,200,8,1600,1,36,design_ht,direct_low,0.09860674353,0.24074218,0.1421354364,True,0,0,0
complex,200,8,1600,1,36,design_ht,direct_high,0.1616022877,0.1728760818,0.01127379416,True,0,0,0
complex,200,8,1600,1,36,design_ht,spillover_control,0.110137319,0.1549318637,0.04479454467,True,0,0,0
complex,200,8,1600,1,36,design_ht,spillover_treated,0.1731328632,0.08706576557,-0.08606709761,True,0,0,0
complex,200,8,1600,1,36,doi_nonprivate_generic,direct_low,0.09860674353,0.09791247184,-0.0006942716888,True,77,0.00169243866,4.615437695
complex,200,8,1600,1,36,doi_nonprivate_generic,direct_high,0.1616022877,0.157325918,-0.004276369628,True,77,0.00169243866,4.615437695
complex,200,8,1600,1,36,doi_nonprivate_generic,spillover_control,0.110137319,0.1146788171,0.004541498019,True,77,0.00169243866,4.615437695
complex,200,8,1600,1,36,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1740922633,0.0009594000803,True,77,0.00169243866,4.615437695
complex,200,8,1600,1,36,doi_private_generic,direct_low,0.09860674353,0.148972147,0.05036540344,True,74,0.000665907065,4.723003474
complex,200,8,1600,1,36,doi_private_generic,direct_high,0.1616022877,0.2437877053,0.08218541764,True,74,0.000665907065,4.723003474
complex,200,8,1600,1,36,doi_private_generic,spillover_control,0.110137319,0.1272398626,0.01710254354,True,74,0.000665907065,4.723003474
complex,200,8,1600,1,36,doi_private_generic,spillover_treated,0.1731328632,0.2220554209,0.04892255773,True,74,0.000665907065,4.723003474
complex,200,8,1600,1,36,doi_private_no_interference,direct_low,0.09860674353,0.2986728784,0.2000661349,True,12,6.197481491e-06,1.885023887
complex,200,8,1600,1,36,doi_private_no_interference,direct_high,0.1616022877,0.2986728784,0.1370705907,True,12,6.197481491e-06,1.885023887
complex,200,8,1600,1,36,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,12,6.197481491e-06,1.885023887
complex,200,8,1600,1,36,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,12,6.197481491e-06,1.885023887
complex,200,8,1600,2,36,design_ht,direct_low,0.09860674353,0.09959191126,0.000985167728,True,0,0,0
complex,200,8,1600,2,36,design_ht,direct_high,0.1616022877,0.1133548518,-0.04824743592,True,0,0,0
complex,200,8,1600,2,36,design_ht,spillover_control,0.110137319,0.111113676,0.0009763569528,True,0,0,0
complex,200,8,1600,2,36,design_ht,spillover_treated,0.1731328632,0.1248766165,-0.04825624669,True,0,0,0
complex,200,8,1600,2,36,doi_nonprivate_generic,direct_low,0.09860674353,0.09791247184,-0.0006942716888,True,77,0.00169243866,4.615437695
complex,200,8,1600,2,36,doi_nonprivate_generic,direct_high,0.1616022877,0.157325918,-0.004276369628,True,77,0.00169243866,4.615437695
complex,200,8,1600,2,36,doi_nonprivate_generic,spillover_control,0.110137319,0.1146788171,0.004541498019,True,77,0.00169243866,4.615437695
complex,200,8,1600,2,36,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1740922633,0.0009594000803,True,77,0.00169243866,4.615437695
complex,200,8,1600,2,36,doi_private_generic,direct_low,0.09860674353,0.0980715361,-0.0005352074313,True,72,0.003280030798,5.062429145
complex,200,8,1600,2,36,doi_private_generic,direct_high,0.1616022877,0.1585780126,-0.003024275057,True,72,0.003280030798,5.062429145
complex,200,8,1600,2,36,doi_private_generic,spillover_control,0.110137319,0.1027942922,-0.007343026847,True,72,0.003280030798,5.062429145
complex,200,8,1600,2,36,doi_private_generic,spillover_treated,0.1731328632,0.1633007687,-0.009832094473,True,72,0.003280030798,5.062429145
complex,200,8,1600,2,36,doi_private_no_interference,direct_low,0.09860674353,0.1991970779,0.1005903344,True,10,7.712238492e-05,1.223857803
complex,200,8,1600,2,36,doi_private_no_interference,direct_high,0.1616022877,0.1991970779,0.03759479024,True,10,7.712238492e-05,1.223857803
complex,200,8,1600,2,36,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,10,7.712238492e-05,1.223857803
complex,200,8,1600,2,36,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,10,7.712238492e-05,1.223857803
complex,200,8,1600,0.5,37,design_ht,direct_low,0.09860674353,-0.3050570913,-0.4036638348,True,0,0,0
complex,200,8,1600,0.5,37,design_ht,direct_high,0.1616022877,-0.07805045764,-0.2396527453,True,0,0,0
complex,200,8,1600,0.5,37,design_ht,spillover_control,0.110137319,-0.03346731694,-0.143604636,True,0,0,0
complex,200,8,1600,0.5,37,design_ht,spillover_treated,0.1731328632,0.1935393167,0.02040645354,True,0,0,0
complex,200,8,1600,0.5,37,doi_nonprivate_generic,direct_low,0.09860674353,0.09751954941,-0.001087194118,True,79,0.003519155849,4.618657858
complex,200,8,1600,0.5,37,doi_nonprivate_generic,direct_high,0.1616022877,0.1566959676,-0.004906320035,True,79,0.003519155849,4.618657858
complex,200,8,1600,0.5,37,doi_nonprivate_generic,spillover_control,0.110137319,0.1144401076,0.004302788529,True,79,0.003519155849,4.618657858
complex,200,8,1600,0.5,37,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1736165258,0.0004836626123,True,79,0.003519155849,4.618657858
complex,200,8,1600,0.5,37,doi_private_generic,direct_low,0.09860674353,-0.2159778281,-0.3145845716,True,40,0.0009401624941,3.092006902
complex,200,8,1600,0.5,37,doi_private_generic,direct_high,0.1616022877,-0.1639455535,-0.3255478412,True,40,0.0009401624941,3.092006902
complex,200,8,1600,0.5,37,doi_private_generic,spillover_control,0.110137319,0.1012444843,-0.008892834738,True,40,0.0009401624941,3.092006902
complex,200,8,1600,0.5,37,doi_private_generic,spillover_treated,0.1731328632,0.1532767588,-0.01985610436,True,40,0.0009401624941,3.092006902
complex,200,8,1600,0.5,37,doi_private_no_interference,direct_low,0.09860674353,-0.1105196896,-0.2091264332,True,8,1.453594762e-05,1.570065201
complex,200,8,1600,0.5,37,doi_private_no_interference,direct_high,0.1616022877,-0.1105196896,-0.2721219773,True,8,1.453594762e-05,1.570065201
complex,200,8,1600,0.5,37,doi_private_no_interference,spillover_control,0.110137319,0,-0.110137319,True,8,1.453594762e-05,1.570065201
complex,200,8,1600,0.5,37,doi_private_no_interference,spillover_treated,0.1731328632,0,-0.1731328632,True,8,1.453594762e-05,1.570065201
complex,200,8,1600,1,37,design_ht,direct_low,0.09860674353,0.03166060743,-0.0669461361,True,0,0,0
complex,200,8,1600,1,37,design_ht,direct_high,0.1616022877,0.1840561358,0.02245384812,True,0,0,0
complex,200,8,1600,1,37,design_ht,spillover_control,0.110137319,0.03007267069,-0.08006464835,True,0,0,0
complex,200,8,1600,1,37,design_ht,spillover_treated,0.1731328632,0.1824681991,0.00933533587,True,0,0,0
complex,200,8,1600,1,37,doi_nonprivate_generic,direct_low,0.09860674353,0.09751954941,-0.001087194118,True,79,0.003519155849,4.618657858
complex,200,8,1600,1,37,doi_nonprivate_generic,direct_high,0.1616022877,0.1566959676,-0.004906320035,True,79,0.003519155849,4.618657858
complex,200,8,1600,1,37,doi_nonprivate_generic,spillover_control,0.110137319,0.1144401076,0.004302788529,True,79,0.003519155849,4.618657858
complex,200,8,1600,1,37,doi_nonprivate_generic,spillover_treated,0.1731328632,0.1736165258,0.0004836626123,True,79,0.003519155849,4.618657858
complex,200,8,1600,1,37,doi_private_generic,direct_low,0.09860674353,0.1421976214,0.04359087783,True,66,0.0003900136905,2.205066197
complex,200,8,1600,1,37,doi_private_generic,direct_high,0.1616022877,0.1678615918,0.006259304098,True,66,0.0003900136905,2.205066197
